Linux 3.2.0-25-virtual (ip-10-154-184-231) 	04/05/2014 	_x86_64_	(4 CPU)

09:40:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:34:56 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:34:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:34:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:34:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:00 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:02 PM     all      0.00      0.00      0.50      0.00      0.00     99.50
10:35:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:05 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:35:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:07 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:10 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:12 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:13 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:15 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:35:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:17 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:18 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:22 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:35:23 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:25 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:35:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:27 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:29 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:30 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:31 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:34 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:35 PM     all      0.25      0.00      0.00      0.25      0.00     99.50
10:35:36 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:39 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:43 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:44 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:45 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:46 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:48 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:49 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:50 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:51 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:54 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:55 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:35:56 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:35:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:58 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:35:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:00 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:02 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:05 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:36:06 PM     all      0.00      0.00      0.50      0.00      0.00     99.50
10:36:07 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:36:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:09 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:36:10 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:11 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:15 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:16 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:18 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:20 PM     all      0.25      0.00      0.00      0.25      0.00     99.50
10:36:21 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:22 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:23 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:24 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:26 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:29 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:30 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:36:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:32 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:34 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:35 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:37 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:40 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:41 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:42 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:45 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:46 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:47 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:48 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:36:49 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:50 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:36:51 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:52 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:53 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:55 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:56 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
10:36:57 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:36:58 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:36:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:00 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:37:01 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:37:02 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:03 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:05 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:06 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:07 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:10 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:11 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:12 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:15 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:37:16 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:17 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:18 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:21 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:23 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:26 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:37:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:29 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:30 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:37:31 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:32 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:33 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:34 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
10:37:35 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:37:36 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:37 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:38 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:39 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:37:40 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:37:41 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
